recordId,dc_type_source,file,1.1,1.5,2.1,2.2,2.4,2.5,2.6,3.1,3.2,3.3,3.5,6.1,6.3,6.5,7.1,7.3,7.5,7.8,7.4
"H.p.f.540-5,115",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,116",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,10",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,7",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,86",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,7",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,35",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,112",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,41r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,59",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,86",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,12",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,19",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,67",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,29",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,42",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,70",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,30,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,34,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,34,1r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,33,1r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,7",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,26,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,35,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,28,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,34,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,21,1v",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,30,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,30,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,35,1v",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,5,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,16,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,30,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,18",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,7",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,18,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,31,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,15",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,18,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,21,1r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,36,3r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,16,4r",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,16,6",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,14,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,33,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,10,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,36,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,18,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,19,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,30,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,25,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,12",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,18,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,16,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,31,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,13,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,31,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,19,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,21,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,28,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,16,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,17,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,16,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,10,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,7",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,9",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,12,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,15,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,32,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,29",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,15,4",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,14",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,20,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,10",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,8,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,103",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,101",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,20,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,22,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,18,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,26",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,30",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,29,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,25,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,19,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,21,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,21,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,22,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,27",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,28",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,37,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,100",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,104",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,101",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,12",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,17",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,11",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,20",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,6,6",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,33,2",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,38,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,35",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,23",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-4,118",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
36/A 10.25,http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,101",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-5,114",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,33,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,37,1",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"Delin.VII,1,34",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,30",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,44",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-1,82",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,3",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,6",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,115",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-2,82",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,5",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"H.p.f.540-3,28",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"36/A 50.1,14",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
"36/A 50.1,47",http://d-nb.info/gnd/4021845-4,/UB_W-rzburg_Bilder.xml,1,0,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1
